LST_rur,LST_urb,date,rural_n,urban_n,SUHI,is_extreme
6.16822693793628,10.363948125847777,2017-04-04,2444,479,4.195721187911497,0
9.09000170779117,12.317502045667462,2017-04-05,2708,2976,3.2275003378762914,0
9.740124056493045,12.671478445521306,2017-04-06,1164,1556,2.931354389028261,0
3.102670882508841,8.851620220014153,2017-04-09,3377,3925,5.748949337505312,0
4.964801186503053,9.583082235075144,2017-04-10,3485,3131,4.618281048572092,0
7.842942366875561,11.617260581328088,2017-04-12,2985,4010,3.774318214452527,0
8.331431855186288,12.316243837633158,2017-04-13,2785,3769,3.9848119824468693,0
5.717257480246117,10.531717760447266,2017-04-14,2997,4037,4.81446028020115,0
6.746052131842544,10.235606639940134,2017-04-15,2985,4015,3.48955450809759,0
8.771447017950228,2.287274462491481,2017-04-16,134,108,-6.484172555458747,0
8.951758552137422,9.635634003960918,2017-04-18,1646,1291,0.6838754518234964,0
8.840686350085658,13.525874871656523,2017-04-19,2874,1042,4.685188521570865,0
8.61468159702071,13.04003988748527,2017-04-20,3020,3983,4.42535829046456,0
8.65203502129677,10.070043415946582,2017-04-21,93,935,1.4180083946498119,0
13.00947927514561,15.94191009159138,2017-04-22,3002,4027,2.9324308164457698,1
13.116657031544571,13.121078530230346,2017-04-23,685,195,0.004421498685774239,0
9.853787381938195,13.684657990471575,2017-04-24,2283,2339,3.8308706085333792,0
9.764084281853162,12.956393676726154,2017-04-26,103,786,3.192309394872993,0
10.122398147290422,9.048030991164136,2017-04-27,425,1075,-1.0743671561262857,0
10.727635330143485,16.016623761470886,2017-04-28,3295,3467,5.2889884313274,1
10.825933357506957,16.528317021440724,2017-04-29,3275,4066,5.702383663933768,1
9.854189331105541,13.288777941525849,2017-04-30,2993,4051,3.434588610420308,0
11.0247363233378,13.821748622588842,2017-05-01,2989,3963,2.7970122992510422,0
12.964275748122882,14.807795471074284,2017-05-02,3111,4023,1.8435197229514024,0
12.070989321886609,15.453071557380932,2017-05-03,1773,2077,3.382082235494323,1
14.231985526220507,15.074877940077705,2017-05-04,3025,2686,0.8428924138571983,0
13.196199258114733,15.042788282726574,2017-05-05,3136,1292,1.8465890246118413,0
3.826231023177738,7.852772128367583,2017-05-07,1024,677,4.026541105189845,0
4.88507541589083,8.182055431727857,2017-05-08,2795,4005,3.2969800158370273,0
10.013759804904574,12.230203470109773,2017-05-09,3030,3789,2.2164436652051993,0
7.156010842282505,7.090109736960534,2017-05-10,1293,357,-0.06590110532197091,0
7.978163535926239,11.696153192632854,2017-05-11,2376,3797,3.7179896567066155,0
10.65836919581397,13.563021786566596,2017-05-12,2850,3106,2.904652590752626,0
6.493516285058721,12.695697567296357,2017-05-13,2381,2487,6.202181282237635,0
8.086312883824352,12.235836024657331,2017-05-14,2968,3996,4.149523140832979,0
6.624750888898682,11.741549620662298,2017-05-15,1872,2289,5.116798731763615,0
4.450368340438128,9.804265075195588,2017-05-16,2761,2718,5.35389673475746,0
7.432628921130766,9.59322695100153,2017-05-17,1911,864,2.160598029870764,0
8.456704816927253,11.162553435396823,2017-05-18,3073,4026,2.7058486184695703,0
11.563162919188269,14.099168990683019,2017-05-19,2976,3991,2.53600607149475,0
11.69253301634201,14.248518014080839,2017-05-20,3027,4081,2.555984997738829,0
14.647487594590437,17.12251234041725,2017-05-21,3005,4021,2.4750247458268113,1
13.892340177030585,15.635234495644442,2017-05-22,2923,2707,1.7428943186138568,1
14.552486449115735,15.154917057319071,2017-05-23,3049,3613,0.6024306082033366,0
13.845463248143611,14.120010857932753,2017-05-24,3059,3011,0.27454760978914194,0
7.268226531725862,5.482427479015806,2017-05-26,1969,506,-1.7857990527100558,0
7.833756646347801,11.662360306494755,2017-05-27,2390,2931,3.8286036601469533,0
11.127960691788921,13.800787040736965,2017-05-28,2994,4018,2.6728263489480444,0
8.588685731097401,6.63870222229533,2017-05-30,331,956,-1.9499835088020712,0
9.270236475409872,7.4423908513277075,2017-05-31,960,1830,-1.8278456240821646,0
13.05535651297557,14.757932960702414,2017-06-02,2956,2283,1.7025764477268446,0
14.87167824235993,14.757784110292356,2017-06-03,3642,1642,-0.11389413206757482,0
15.603825243481243,16.79030717182924,2017-06-04,2792,1075,1.1864819283479981,0
14.494785541081008,14.85528369216132,2017-06-05,2987,455,0.36049815108031247,0
