LST_rur,LST_urb,date,rural_n,urban_n,SUHI,is_extreme
25.566004302064147,25.39566226799041,2015-07-31,1004,252,-0.17034203407373738,0
25.44501766716542,2015-08-02,8573,3052,27.851847074613158,2.406829407447738,0
26.60336097122323,2015-08-03,9639,3067,28.738629015460706,2.1352680442374776,0
26.71665327515223,2015-08-04,9566,3050,28.66036184612369,1.9437085709714594,0
26.840805359514952,2015-08-05,9750,3071,28.32663788725244,1.485832527737486,0
26.447965659528446,2015-08-06,5078,1532,27.72230788937715,1.2743422298487026,0
25.96714761657685,2015-08-07,3341,198,27.390533513825627,1.423385897248778,0
23.951565814233888,2015-08-08,6695,2734,25.63919721285291,1.687631398619022,0
24.800049669355516,2015-08-09,8903,2454,26.53082092318702,1.7307712538315023,0
27.67866857759745,2015-08-11,527,51,28.225178694421093,0.5465101168236437,0
24.60349079538431,2015-08-13,4428,605,26.689521023909528,2.0860302285252175,0
26.413807547012397,2015-08-14,4043,47,26.304027255639113,-0.10978029137328349,0
27.86415399032824,2015-08-15,7812,2924,30.39403776561497,2.5298837752867307,1
28.39296726625188,2015-08-16,8904,2162,29.39083057376613,0.9978633075142511,1
29.333320897329003,2015-08-17,8996,3038,31.273673795154693,1.94035289782569,1
24.904085702777707,2015-08-18,8515,2582,26.990104476843356,2.08601877406565,0
26.168689586852622,2015-08-19,9648,3058,28.141059223143856,1.9723696362912335,0
26.914158300965163,2015-08-20,9571,3048,28.930657388344,2.016499087378836,0
26.68845607592445,2015-08-21,9740,3092,28.253115301093587,1.5646592251691374,0
27.083749126000146,2015-08-22,8595,2993,29.284705772150804,2.200956646150658,0
26.0198180880386,2015-08-23,9734,3099,28.080017114010683,2.060199025972082,0
25.82512648777247,2015-08-24,6876,2430,28.222169625150684,2.3970431373782155,0
26.154346670495205,2015-08-27,8856,3054,28.09464112645376,1.9402944559585542,0
23.65216968245121,2015-08-28,7835,1883,24.091018273508745,0.4388485910575355,0
26.751873659176848,2015-08-29,9534,3048,28.31078335691646,1.5589096977396117,0
23.416170516762165,2015-08-30,7421,2703,25.758572380937093,2.342401864174928,0
26.348815088159732,2015-08-31,7260,2836,28.281934737547026,1.9331196493872937,0
20.94848730303163,23.712430584365208,2015-09-01,3941,810,2.763943281333578,0
21.591361738916103,24.910078048345405,2015-09-02,2196,174,3.318716309429302,0
22.362538128488843,24.54567422781441,2015-09-03,7094,2868,2.1831360993255657,0
20.17905682087903,21.373710952741163,2015-09-04,5646,492,1.1946541318621335,0
22.069714690563046,23.839470068199066,2015-09-06,4626,77,1.7697553776360202,0
25.111733643183694,27.365180372436484,2015-09-07,8588,3054,2.25344672925279,1
22.17813605199366,24.57808944240025,2015-09-09,264,141,2.399953390406587,0
21.20377644545839,22.94070411316983,2015-09-11,7445,2551,1.7369276677114378,0
22.830354727775,24.173335779741937,2015-09-12,8130,2710,1.3429810519669374,0
23.09151132531404,23.60027940637598,2015-09-13,1774,83,0.5087680810619375,0
21.636408570278572,21.863913834557174,2015-09-14,3748,362,0.22750526427860152,0
21.389537069331876,23.84797223267942,2015-09-15,9282,3115,2.458435163347545,0
22.407119890203617,24.2337264181456,2015-09-16,9555,3034,1.8266065279419834,0
20.27459601326282,22.525341676533074,2015-09-17,9942,3068,2.250745663270255,0
19.164884299994235,21.461969219475026,2015-09-18,8801,2681,2.297084919480792,0
20.384863241683888,21.982553258698136,2015-09-19,4930,1805,1.5976900170142478,0
23.784511144279822,25.99911136206483,2015-09-20,9629,3045,2.2146002177850086,1
19.354372634534176,21.20151619073585,2015-09-23,9194,3049,1.8471435562016723,0
21.84824497038016,23.744141030419975,2015-09-24,9788,3081,1.8958960600398136,0
23.996036623206546,25.74484499832806,2015-09-25,9580,3048,1.7488083751215129,0
24.111539324244827,25.818152008697304,2015-09-26,9685,3063,1.7066126844524767,1
22.98622458946167,24.79244710239982,2015-09-27,9615,3050,1.8062225129381488,0
22.309992710466975,24.444840673272807,2015-09-28,8551,3043,2.134847962805832,0
22.40702267246488,23.766108757877873,2015-09-29,9551,3092,1.3590860854129936,0
22.6035416325312,24.062677787079185,2015-09-30,9555,3039,1.4591361545479842,0
22.11139839868302,23.83671634018648,2015-10-01,9923,3104,1.7253179415034623,1
21.14395059100788,22.954602659307405,2015-10-02,9621,3040,1.8106520682995253,1
15.918846464930112,17.683575617140956,2015-10-03,9977,3096,1.764729152210844,0
19.353331576097705,21.74463691169836,2015-10-04,7152,2904,2.3913053356006557,0
17.87875708790782,20.926642006896262,2015-10-05,3413,2108,3.0478849189884407,0
15.275479723127171,14.749794737181851,2015-10-06,1926,178,-0.5256849859453201,0
13.588768509230505,15.11172132592792,2015-10-07,2952,1063,1.5229528166974156,0
15.385523077229669,16.75884627445588,2015-10-08,7279,2629,1.3733231972262114,0
18.126458370938135,19.456517756575543,2015-10-09,5104,2090,1.3300593856374086,0
19.327990736751396,20.40245626906331,2015-10-10,6548,2318,1.0744655323119154,0
18.813487901428093,20.57419288840079,2015-10-11,8137,3054,1.7607049869726978,0
19.577717683639396,20.622366003944187,2015-10-12,7666,3105,1.0446483203047912,0
20.097961708759886,21.410805380204778,2015-10-13,9364,3092,1.3128436714448917,0
20.867634141928946,22.20302645781742,2015-10-14,9671,3047,1.3353923158884733,0
20.51751938779297,21.777081399272635,2015-10-15,9715,3140,1.259562011479666,0
21.400655465272205,22.754172486033553,2015-10-16,2727,517,1.3535170207613483,1
18.17899837353338,19.972731417375112,2015-10-18,4415,2266,1.7937330438417334,0
13.358972715506985,16.04263303647677,2015-10-19,2673,1283,2.683660320969784,0
16.999086545206787,17.221963455784056,2015-10-20,2357,362,0.22287691057726988,0
11.494240473917515,14.06484668022936,2015-10-21,1241,212,2.5706062063118456,0
11.609337943945171,13.507129242578202,2015-10-22,6470,2245,1.897791298633031,0
13.2611651532058,15.273687338038837,2015-10-23,8707,2960,2.0125221848330366,0
15.007958835782855,16.309775597935655,2015-10-24,9984,3131,1.3018167621528,0
14.383650167602811,13.305179100646416,2015-10-25,5469,1679,-1.0784710669563946,0
14.87727735948246,16.6922840605801,2015-10-26,5235,2503,1.8150067010976407,0
14.760582421531412,15.966337989757456,2015-10-27,9878,3046,1.205755568226044,0
10.732944159099338,8.566078788728479,2015-10-28,477,56,-2.166865370370859,0
10.249873610695722,11.704848002986003,2015-10-31,9705,3065,1.4549743922902802,0
11.345739373819873,12.623571991398036,2015-11-01,9597,3049,1.277832617578163,1
11.495959204679332,13.013394047974522,2015-11-02,10201,3153,1.5174348432951899,1
13.776396895289569,14.656743575070585,2015-11-03,9704,3050,0.8803466797810167,1
6.2430462294521885,7.340256959314812,2015-11-04,850,220,1.0972107298626232,0
6.394983003969944,9.288025880977077,2015-11-05,5444,2028,2.893042877007133,0
5.566528729907725,7.195961374027867,2015-11-06,9452,3066,1.6294326441201417,0
8.042085271635976,9.944892766638626,2015-11-07,9751,3067,1.9028074950026497,0
10.314280065825887,11.450236908130769,2015-11-08,9697,3056,1.135956842304882,0
8.666669119778975,9.148214825394843,2015-11-09,10080,2651,0.4815457056158685,0
9.584735387898101,10.856912412540437,2015-11-10,9729,3051,1.2721770246423354,0
3.8224027964399396,5.264879131023059,2015-11-11,10039,3098,1.442476334583119,0
4.872824913030969,6.341719756104833,2015-11-12,9563,3029,1.4688948430738646,0
6.886388772585402,8.236363437177651,2015-11-13,8753,2331,1.3499746645922492,0
7.736975318088999,8.819002285664457,2015-11-14,9639,3053,1.082026967575458,0
7.051551865564887,9.106733582235124,2015-11-16,2258,560,2.055181716670237,0
3.0257460390822835,4.468769680518953,2015-11-17,9575,3040,1.4430236414366697,0
1.5965921676500623,3.2472899313535404,2015-11-18,6617,2651,1.650697763703478,0
5.294547360653285,6.202236094407811,2015-11-19,9550,3035,0.9076887337545267,0
6.765843834585606,7.449194344856478,2015-11-20,9697,3054,0.6833505102708717,0
9.77796427282139,9.790719790202932,2015-11-21,9597,3066,0.012755517381542347,0
9.304396060787138,9.843204139353649,2015-11-22,9632,3071,0.538808078566511,0
8.511785712978172,9.13621265056832,2015-11-23,9645,3052,0.6244269375901474,0
7.493327205168106,8.39610649697297,2015-11-24,9594,3042,0.9027792918048645,0
7.178107166238643,3.732632855262276,2015-11-25,389,118,-3.4454743109763672,0
4.8918011264221235,6.491953048785971,2015-11-26,3285,433,1.6001519223638478,0
1.6259316944300288,3.0967060096041368,2015-11-27,9846,3094,1.470774315174108,0
1.9574063362402212,3.7064397505552926,2015-11-28,9594,3050,1.7490334143150714,0
0.8940080449638886,2.494021732747498,2015-11-29,9636,3072,1.6000136877836093,0
0.3397775598966133,1.7701159260778652,2015-11-30,9879,3050,1.4303383661812519,0
-0.4236110230968099,0.843960025698156,2015-12-01,9894,3088,1.2675710487949658,0
1.2244537301037932,1.6544684218501406,2015-12-02,9903,3080,0.43001469174634743,0
2.5470154072398783,3.5310584272248953,2015-12-03,8547,2969,0.984043019985017,0
3.2574051928065697,3.546577173061134,2015-12-04,6311,2626,0.28917198025456425,0
4.554189557202217,5.1722267132333535,2015-12-05,9540,3042,0.6180371560311366,0
4.049633920957965,4.626529089323077,2015-12-06,9702,3091,0.5768951683651116,0
2.295915968658985,3.768432386610559,2015-12-08,2906,2198,1.472516417951574,0
4.42498263106659,5.1795244291258085,2015-12-10,5915,844,0.7545417980592184,1
1.3386045835221418,2.586352779668706,2015-12-13,9819,3104,1.247748196146564,0
2.525135340149106,3.888958855570987,2015-12-14,6527,2731,1.3638235154218812,0
-0.7217629880155944,0.7365296097677589,2015-12-15,9262,3111,1.4582925977833532,0
-1.370371924079759,0.05778487525141805,2015-12-16,9477,3099,1.428156799331177,0
-2.0518576472931325,-0.5532873000798457,2015-12-17,9474,3120,1.4985703472132867,0
0.002596759364719076,0.8164008652640325,2015-12-18,9700,3046,0.8138041058993135,0
3.3767899130387864,3.577560110654818,2015-12-19,7837,2255,0.20077019761603143,0
2.709412991461075,3.182829362078161,2015-12-20,6329,2655,0.4734163706170862,0
2.7903361286434256,4.226606339977369,2015-12-21,9418,3040,1.4362702113339436,0
-2.621837687201186,0.09348675235158099,2015-12-22,173,55,2.715324439552767,0
5.097642534260552,4.756766591666569,2015-12-23,2842,1396,-0.3408759425939829,0
6.2517065137745975,6.99709767521167,2015-12-24,5684,1571,0.7453911614370723,1
5.600689059591387,7.262371651695705,2015-12-25,7826,2677,1.6616825921043183,1
-0.7762395228446957,1.0384465341676723,2015-12-26,9691,3100,1.814686057012368,0
-0.5262999115877867,0.9775320368838849,2015-12-27,9718,3135,1.5038319484716716,0
-0.642667046093046,0.5204000929736222,2015-12-28,9766,3071,1.1630671390666683,0
-0.24711693317243877,-0.7050265029673995,2015-12-29,2155,258,-0.4579095697949608,0
-1.6193722306992866,0.09156869840726363,2015-12-30,9413,3102,1.7109409291065503,0
-2.476543256027711,-1.2973474621534649,2015-12-31,8368,1912,1.1791957938742461,0
0.4447636881327513,0.9225186096916501,2016-01-01,9812,3061,0.4777549215588988,0
3.0673633843179036,3.794078762428045,2016-01-02,6741,2726,0.7267153781101414,0
4.927550567262459,2.9336907931642298,2016-01-03,3820,499,-1.9938597740982296,0
0.438712784282718,-0.7014703085436461,2016-01-05,1346,349,-1.140183092826364,0
3.3226806753390528,5.105527344559428,2016-01-08,2373,567,1.7828466692203748,0
2.5919047539761606,3.9208476122609413,2016-01-09,8483,3042,1.3289428582847806,0
1.075999815548841,1.4535938479780444,2016-01-10,3702,683,0.3775940324292033,0
2.3396797696494853,3.411029545349603,2016-01-11,9578,3060,1.0713497757001176,0
0.5764794049606383,1.4154817044839554,2016-01-12,9803,3063,0.8390022995233171,0
1.9365583096335859,2.60871162598158,2016-01-13,9600,3045,0.672153316347994,0
0.6341511136968585,1.1971267452935728,2016-01-14,7604,2829,0.5629756315967143,0
0.9123487388683386,1.765692082437428,2016-01-16,9589,3073,0.8533433435690895,0
1.0269142439701862,0.14501685491347185,2016-01-17,4204,590,-0.8818973890567143,0
1.605507119219809,1.0257959025248253,2016-01-18,4174,835,-0.5797112166949836,0
3.9528634368382365,4.437785566543844,2016-01-19,9671,3053,0.4849221297056072,0
6.09126674030213,7.138105368318622,2016-01-20,9560,3042,1.0468386280164923,1
4.705579274955531,5.425514147006295,2016-01-21,10160,3095,0.7199348720507635,0
-0.7968435703169814,-0.16712679959963278,2016-01-23,539,101,0.6297167707173486,0
5.272170131705645,5.949986884636463,2016-01-24,9577,3040,0.6778167529308181,1
2.420470568995338,2.868058101086473,2016-01-26,5715,658,0.4475875320911351,0
3.9035802056394977,5.039681737985147,2016-01-27,9625,3042,1.136101532345649,0
1.8428935116781149,1.1282402884846467,2016-01-28,2815,714,-0.7146532231934681,0
2.7839813435393252,3.1477968739251825,2016-01-29,6521,2113,0.36381553038585723,0
3.5973821791380614,3.38897582073785,2016-01-30,7735,2104,-0.20840635840021138,0
7.830294006159884,8.15577704302202,2016-01-31,9086,3034,0.32548303686213664,1
3.855739332220225,5.532382858687543,2016-02-01,4912,2139,1.6766435264673185,0
0.11760239330084217,1.7543992860961226,2016-02-02,9161,3075,1.6367968927952805,0
-1.8091397853992672,-0.41816860417542356,2016-02-03,9315,3119,1.3909711812238437,0
-0.8086415636223985,0.817648533714835,2016-02-04,6624,3020,1.6262900973372334,0
2.239388094984208,3.4662051123718554,2016-02-05,9823,3046,1.2268170173876474,0
2.883005970089213,4.079140150965893,2016-02-06,9747,3083,1.1961341808766797,0
4.675395468461352,5.541059033690408,2016-02-07,9553,3054,0.8656635652290561,0
7.8493528883655,8.936210515662184,2016-02-08,9675,3104,1.0868576272966841,0
9.369918632570172,10.033060149382555,2016-02-09,9614,3056,0.6631415168123826,0
8.667938876701582,9.053353318887668,2016-02-10,9628,3061,0.3854144421860859,0
7.397288197072895,9.456111787668277,2016-02-11,8960,3077,2.058823590595382,0
8.29635004040059,9.077720053022029,2016-02-12,9594,3036,0.7813700126214389,0
8.589751635606738,9.296771837651132,2016-02-13,9751,3079,0.7070202020443936,0
7.80007452522248,8.93654660817577,2016-02-14,9050,3043,1.136472082953289,0
7.422173582818582,6.0848473973065405,2016-02-15,5088,2483,-1.3373261855120413,0
10.249127093704562,10.948937743751971,2016-02-16,9618,3048,0.699810650047409,1
9.368368293113413,10.35665324332603,2016-02-17,9781,3057,0.9882849502126163,0
11.073307507139633,11.939325216270065,2016-02-18,6470,734,0.866017709130432,1
1.8335670722073292,4.2922124892163,2016-02-19,247,62,2.45864541700897,0
8.440990476871013,9.531304144180863,2016-02-20,9663,3079,1.0903136673098501,0
9.614326932222902,10.756512332685771,2016-02-21,9655,3047,1.1421854004628695,1
7.4439187944583445,7.845784675887973,2016-02-22,8461,3021,0.40186588142962876,0
8.180991148589051,10.479840137616755,2016-02-23,9777,3048,2.2988489890277037,0
6.683599165276076,7.996406415486278,2016-02-24,9712,3072,1.3128072502102022,0
7.362136594098993,8.784103218515938,2016-02-25,9617,3045,1.421966624416945,0
8.474620562653048,9.643074630456471,2016-02-26,9672,3063,1.1684540678034239,0
8.77805225719366,10.26545002946215,2016-02-27,9437,3016,1.4873977722684888,0
8.857311844170107,10.047875500478613,2016-02-28,9575,3048,1.1905636563085054,0
7.143886542476883,4.740310471162721,2016-02-29,1733,643,-2.403576071314162,0
10.702801921933547,11.90344151033821,2016-03-01,9555,3043,1.2006395884046626,0
10.104186326308243,11.506489121746736,2016-03-02,8980,3088,1.4023027954384926,0
6.172190034582775,8.740392196184073,2016-03-03,1010,549,2.568202161601298,0
8.875757074999843,9.333843249512645,2016-03-05,2128,159,0.4580861745128022,0
8.564332206914926,10.211187543895706,2016-03-07,9552,2923,1.6468553369807797,0
6.977382223100771,6.027715269123523,2016-03-08,177,66,-0.949666953977248,0
5.562829339112696,6.61746917824817,2016-03-09,8815,2996,1.0546398391354739,0
5.804223740916322,8.58819443036356,2016-03-10,1459,732,2.783970689447237,0
6.929092621931683,10.104763330187756,2016-03-11,6490,2950,3.1756707082560736,0
12.336273436911592,14.075905667077766,2016-03-12,8954,3039,1.7396322301661744,1
6.734074340729931,8.816198393208646,2016-03-13,9719,3060,2.082124052478715,0
8.861051104777713,9.674596753984678,2016-03-14,5715,2011,0.813545649206965,0
7.728345410200817,8.895478368247442,2016-03-15,4555,1598,1.1671329580466248,0
8.250826308057114,9.421557168449919,2016-03-16,6374,2299,1.1707308603928048,0
10.603428846518806,11.959539211541777,2016-03-17,9636,3053,1.356110365022971,0
9.661586258794042,10.727283680894498,2016-03-18,10012,3106,1.065697422100456,0
12.502879398316892,14.136363544673664,2016-03-19,7106,2876,1.6334841463567713,1
10.572041116063794,11.140335659427029,2016-03-20,7958,2101,0.5682945433632351,0
12.68221597133688,13.911029901263856,2016-03-21,8794,2801,1.2288139299269751,1
9.641302344351613,11.77678892067176,2016-03-23,8992,3049,2.1354865763201474,0
7.9391125430065435,9.937279754019379,2016-03-24,9551,3048,1.9981672110128352,0
8.052647830037607,9.414355047177551,2016-03-25,9901,3112,1.3617072171399442,0
11.199389909188325,12.346836336449634,2016-03-26,9426,2860,1.1474464272613094,0
8.939623914985612,10.566492339435612,2016-03-27,9816,3088,1.6268684244500005,0
10.583689519873229,9.711387999783033,2016-03-28,2640,292,-0.8723015200901951,0
10.7855081142998,11.286444361691347,2016-03-29,1017,229,0.5009362473915466,0
6.652304747146871,9.041897803091995,2016-03-30,4158,1580,2.3895930559451246,0
5.97461655648802,8.719445378541021,2016-03-31,9411,3045,2.744828822053001,0
