LST_rur,LST_urb,date,rural_n,urban_n,SUHI,is_extreme
20.31415628919155,23.001857846656126,2017-07-12,236,404,2.6877015574645746,0
19.709784637109482,22.39659642966377,2017-07-13,2785,522,2.6868117925542876,0
21.045920746493724,21.73025517348686,2017-07-14,2861,524,0.6843344269931357,0
19.630570786072333,20.264496543485322,2017-07-16,3987,1173,0.6339257574129888,0
18.701372241974646,21.10994117925201,2017-07-17,321,422,2.4085689372773658,0
19.00668386922814,20.050785069821448,2017-07-18,4412,1596,1.0441012005933068,0
20.57543755277688,23.07869539148844,2017-07-19,1752,745,2.503257838711562,0
19.339888757240693,21.225216621569423,2017-07-20,1518,1220,1.8853278643287297,0
18.4554449491832,23.95868448216543,2017-07-22,2223,384,5.5032395329822315,1
21.993201004648395,25.09523052464231,2017-07-23,664,425,3.1020295199939163,1
20.99576708188576,22.62946169799013,2017-07-25,1476,704,1.6336946161043713,0
21.260845910845937,23.9134338462736,2017-07-26,140,411,2.652587935427661,1
18.17365945194548,19.032221021517362,2017-07-29,1619,198,0.8585615695718829,0
18.81145723550874,18.479517941220013,2017-07-31,40,462,-0.3319392942887269,0
17.660262090766615,18.46319596668132,2017-08-01,952,123,0.8029338759147038,0
19.733240199488634,21.109714046978052,2017-08-04,1813,412,1.376473847489418,0
14.288344778914828,15.47980922408228,2017-08-05,152,390,1.1914644451674512,0
16.708298946200806,18.32354893757006,2017-08-09,455,859,1.6152499913692537,0
17.46305145706496,17.430579772403075,2017-08-10,3896,1194,-0.03247168466188555,0
19.929699172418367,21.3687146694865,2017-08-11,1757,620,1.4390154970681337,0
17.508371475628866,18.05854550984239,2017-08-13,1449,481,0.5501740342135228,0
19.56106207143593,19.693276907623076,2017-08-15,668,165,0.13221483618714558,0
20.2433690428585,18.952791098956567,2017-08-16,2907,350,-1.2905779439019334,0
20.259909011788913,20.87619021234299,2017-08-17,1870,638,0.6162812005540772,0
19.43885674134087,21.863442026581772,2017-08-18,1051,870,2.4245852852409016,1
18.101151269018366,18.370290179854077,2017-08-19,2942,402,0.26913891083571073,0
20.39302119991779,22.621906259511046,2017-08-20,702,626,2.2288850595932566,1
19.5008328412404,19.519444986877755,2017-08-21,2301,730,0.01861214563735558,0
21.07714172676027,23.327294114239965,2017-08-22,1922,418,2.2501523874796945,1
19.370863321443924,20.91144146155567,2017-08-23,1365,1259,1.5405781401117444,0
20.284925497609287,17.229262732212856,2017-08-24,298,660,-3.0556627653964306,0
15.312945437268484,15.828422870792458,2017-08-25,1451,707,0.5154774335239747,0
13.336550780451487,15.213414881541796,2017-08-26,621,219,1.8768641010903089,0
14.648414962042263,15.977068477191034,2017-08-27,1237,918,1.3286535151487708,0
16.841753278211698,17.43841636489714,2017-08-29,2541,935,0.5966630866854423,0
18.67493155588474,13.770017903018061,2017-09-03,698,568,-4.904913652866679,0
16.817243370510294,17.15981083698537,2017-09-04,2748,617,0.3425674664750744,0
19.288622302365642,20.24737222081562,2017-09-05,1001,701,0.9587499184499784,1
12.484922550653495,12.888153441506974,2017-09-06,487,416,0.40323089085347874,0
9.366158132407756,11.198263409285463,2017-09-07,1450,1157,1.8321052768777069,0
13.046397734036589,11.502833778196502,2017-09-08,1405,646,-1.5435639558400869,0
16.78494861390271,13.38616504283732,2017-09-09,115,596,-3.3987835710653904,0
13.553621083212313,14.27778676956609,2017-09-10,82,695,0.7241656863537766,0
14.882836570868342,8.515574446790628,2017-09-14,2408,765,-6.367262124077714,0
16.036734842005085,17.075348534047567,2017-09-15,2782,819,1.0386136920424818,0
17.652011728500458,18.260406904505064,2017-09-16,1340,634,0.6083951760046062,0
18.436808398450726,19.167553705667615,2017-09-17,3046,454,0.730745307216889,0
16.398778721546936,16.89360228879068,2017-09-18,3643,1361,0.49482356724374554,0
17.477805613149552,18.69639949163313,2017-09-19,1591,627,1.2185938784835777,0
17.983505436880794,18.591385586301286,2017-09-20,3762,1681,0.6078801494204917,0
